17096,527,17096,1710
418,547,418,42
4659,784,4659,466
2003,619,2003,201
14228,840,14228,1423
2741,160,2741,275
18809,95,18809,1881
8249,908,8249,825
14290,634,14290,1429
6465,156,6465,647
7290,479,7290,729
14645,977,14645,1465
17533,784,17533,1754
16171,202,16171,1618
6004,67,6004,601
1669,391,1669,167
1286,780,1286,129
14163,327,14163,1417
279,417,279,28
18078,489,18078,1808
8380,479,8380,838
16102,838,16102,1611
7246,79,7246,725
9229,500,9229,923
15550,38,15550,1555
11180,395,11180,1118
780,799,780,78
4605,494,4605,461
13818,940,13818,1382
4801,894,4801,481
4484,258,4484,449
19476,53,19476,1948
10302,219,10302,1031
9749,451,9749,975
2132,872,2132,214
13492,480,13492,1350
9569,511,9569,957
13919,10,13919,1392
6563,191,6563,657
16941,596,16941,1695
4656,662,4656,466
4641,848,4641,465
19502,898,19502,1951
5554,293,5554,556
17621,520,17621,1763
7052,530,7052,706
4994,137,4994,500
7124,700,7124,713
6069,139,6069,607
4689,832,4689,469
9312,549,9312,932
13032,642,13032,1304
11004,78,11004,1101
18310,230,18310,1831
5082,618,5082,509
16144,122,16144,1615
19344,363,19344,1935
13383,583,13383,1339
10791,657,10791,1080
11864,264,11864,1187
5298,716,5298,530
15679,136,15679,1568
12154,912,12154,1216
15852,579,15852,1586
3293,602,3293,330
15678,585,15678,1568
18728,734,18728,1873
2924,989,2924,293
16401,154,16401,1641
7873,801,7873,788
6398,397,6398,640
3805,34,3805,381
6644,960,6644,665
2604,221,2604,261
2437,891,2437,244
1300,362,1300,130
5047,800,5047,505
2203,40,2203,221
8287,573,8287,829
9669,559,9669,967
14353,173,14353,1436
7196,466,7196,720
12379,50,12379,1238
14821,756,14821,1483
3813,32,3813,382
15899,275,15899,1590
9242,554,9242,925
12735,494,12735,1274
19510,676,19510,1951
8227,45,8227,823
16311,219,16311,1632
3126,926,3126,313
12679,918,12679,1268
18638,618,18638,1864
15696,102,15696,1570
2723,318,2723,273
11574,556,11574,1158
11367,388,11367,1137
9019,929,9019,902
9593,963,9593,960
17586,550,17586,1759
3407,285,3407,341
9092,668,9092,910
1642,268,1642,165
322,116,322,33
16979,897,16979,1698
12407,385,12407,1241
11098,780,11098,1110
1695,989,1695,170
15970,103,15970,1597
18524,368,18524,1853
560,450,560,56
17339,966,17339,1734
19150,644,19150,1915
10975,793,10975,1098
13340,938,13340,1334
15839,939,15839,1584
16780,533,16780,1678
3703,964,3703,371
10185,55,10185,1019
13223,692,13223,1323
14975,983,14975,1498
14562,663,14562,1457
3541,899,3541,355
18424,534,18424,1843
11508,276,11508,1151
8182,660,8182,819
7626,169,7626,763
12312,627,12312,1232
2658,16,2658,266
523,154,523,53
116,494,116,12
18766,584,18766,1877
12650,178,12650,1265
2927,682,2927,293
11162,315,11162,1117
9042,442,9042,905
6285,188,6285,629
16932,816,16932,1694
12552,877,12552,1256
8596,547,8596,860
16425,56,16425,1643
5853,97,5853,586
16383,343,16383,1639
17720,736,17720,1772
14174,228,14174,1418
4434,881,4434,444
8966,616,8966,897
10137,676,10137,1014
9618,650,9618,962
6813,242,6813,682
8962,272,8962,897
15795,335,15795,1580
1368,722,1368,137
10074,38,10074,1008
13955,73,13955,1396
6739,829,6739,674
10624,305,10624,1063
458,809,458,46
11251,962,11251,1126
14480,493,14480,1448
12318,837,12318,1232
13346,656,13346,1335
18605,133,18605,1861
10109,490,10109,1011
4249,195,4249,425
8264,814,8264,827
9536,205,9536,954
13573,952,13573,1358
15331,931,15331,1534
15239,810,15239,1524
18069,548,18069,1807
6023,873,6023,603
19051,883,19051,1906
14420,567,14420,1442
19686,686,19686,1969
7582,676,7582,759
5850,241,5850,586
6167,276,6167,617
19853,393,19853,1986
11817,273,11817,1182
10135,861,10135,1014
4092,151,4092,410
19887,29,19887,1989
15367,942,15367,1537
19206,504,19206,1921
7050,328,7050,705
1781,505,1781,179
6490,247,6490,649
16068,865,16068,1607
14111,338,14111,1412
4040,841,4040,404
444,327,444,45
973,938,973,98
10798,287,10798,1080
10898,988,10898,1090
3269,915,3269,327
4090,286,4090,409
14337,207,14337,1434
15090,427,15090,1509
6011,33,6011,602
5114,297,5114,512
12082,557,12082,1209
17025,102,17025,1703
17190,595,17190,1719
5042,436,5042,505
2913,290,2913,292
11544,486,11544,1155
16351,876,16351,1636
9090,25,9090,909
13220,171,13220,1322
9089,417,9089,909
149,996,149,15
13054,228,13054,1306
14589,87,14589,1459
3418,433,3418,342
13611,622,13611,1362
6289,105,6289,629
6728,894,6728,673
8505,184,8505,851
12367,206,12367,1237
6576,143,6576,658
14388,713,14388,1439
3466,588,3466,347
3933,325,3933,394
4779,281,4779,478
12345,498,12345,1235
15968,318,15968,1597
6868,949,6868,687
19721,19,19721,1973
6057,107,6057,606
19980,143,19980,1998
8474,691,8474,848
16338,406,16338,1634
1923,827,1923,193
17177,245,17177,1718
12458,267,12458,1246
11481,108,11481,1149
19924,732,19924,1993
18682,883,18682,1869
754,492,754,76
27,90,27,3
3777,123,3777,378
12936,485,12936,1294
14118,759,14118,1412
2625,206,2625,263
12530,496,12530,1253
13533,9,13533,1354
14587,46,14587,1459
1899,40,1899,190
6310,497,6310,631
9627,19,9627,963
18436,95,18436,1844
11742,321,11742,1175
5807,778,5807,581
14518,55,14518,1452
13646,174,13646,1365
14116,672,14116,1412
14870,654,14870,1487
16161,41,16161,1617
9855,176,9855,986
12181,434,12181,1219
16736,40,16736,1674
11201,338,11201,1121
13787,646,13787,1379
8297,115,8297,830
19723,8,19723,1973
7257,715,7257,726
16064,445,16064,1607
1581,443,1581,159
9137,55,9137,914
19536,687,19536,1954
1331,495,1331,134
1925,908,1925,193
15445,41,15445,1545
15941,418,15941,1595
11394,534,11394,1140
10139,520,10139,1014
318,352,318,32
6107,31,6107,611
15288,733,15288,1529
3732,702,3732,374
7270,999,7270,727
203,495,203,21
9167,531,9167,917
2413,338,2413,242
10746,386,10746,1075
16312,291,16312,1632
16437,194,16437,1644
16464,594,16464,1647
556,60,556,56
16122,352,16122,1613
13180,509,13180,1318
14907,363,14907,1491
16490,503,16490,1649
5775,671,5775,578
757,952,757,76
9321,7,9321,933
846,72,846,85
17256,261,17256,1726
18223,78,18223,1823
570,560,570,57
6004,277,6004,601
14417,168,14417,1442
6912,276,6912,692
7483,655,7483,749
8940,250,8940,894
90,734,90,9
5949,852,5949,595
1925,222,1925,193
16637,419,16637,1664
8221,17,8221,823
3051,866,3051,306
3911,43,3911,392
11277,608,11277,1128
12842,337,12842,1285
8069,786,8069,807
10610,427,10610,1061
6166,508,6166,617
11951,253,11951,1196
443,672,443,45
3151,484,3151,316
17687,609,17687,1769
199,645,199,20
18536,747,18536,1854
258,888,258,26
19096,439,19096,1910
5291,747,5291,530
7928,88,7928,793
2162,826,2162,217
9088,906,9088,909
16336,763,16336,1634
432,590,432,44
15899,993,15899,1590
5468,194,5468,547
16697,719,16697,1670
5878,172,5878,588
1271,148,1271,128
19584,349,19584,1959
8395,170,8395,840
5087,342,5087,509
17912,295,17912,1792
14313,251,14313,1432
8315,67,8315,832
15343,194,15343,1535
12140,55,12140,1214
17375,940,17375,1738
15300,383,15300,1530
10678,20,10678,1068
3711,363,3711,372
10204,305,10204,1021
354,703,354,36
8632,502,8632,864
9144,35,9144,915
9352,42,9352,936
5875,44,5875,588
17232,493,17232,1724
1984,7,1984,199
19076,844,19076,1908
19452,771,19452,1946
13992,78,13992,1400
2922,760,2922,293
13021,93,13021,1303
17693,666,17693,1770
1384,702,1384,139
5313,726,5313,532
11195,200,11195,1120
14697,205,14697,1470
17763,287,17763,1777
1842,64,1842,185
11277,137,11277,1128
19506,906,19506,1951
6270,36,6270,627
9901,902,9901,991
5774,623,5774,578
15269,589,15269,1527
12619,598,12619,1262
3558,400,3558,356
15590,497,15590,1559
16821,555,16821,1683
8058,65,8058,806
11239,512,11239,1124
5835,949,5835,584
17180,624,17180,1718
14676,529,14676,1468
11624,50,11624,1163
13517,250,13517,1352
10620,454,10620,1062
6962,963,6962,697
12581,248,12581,1259
8971,99,8971,898
5670,151,5670,567
5856,619,5856,586
6765,315,6765,677
9440,894,9440,944
11523,745,11523,1153
13932,790,13932,1394
7629,106,7629,763
4759,472,4759,476
9556,770,9556,956
8682,84,8682,869
15530,820,15530,1553
4802,290,4802,481
15773,325,15773,1578
12171,830,12171,1218
14148,873,14148,1415
4059,660,4059,406
17784,830,17784,1779
8130,645,8130,813
12392,556,12392,1240
14045,745,14045,1405
8007,394,8007,801
13033,152,13033,1304
19016,776,19016,1902
6924,448,6924,693
2591,518,2591,260
995,600,995,100
14774,567,14774,1478
8638,326,8638,864
9172,71,9172,918
15380,512,15380,1538
4090,86,4090,409
3114,844,3114,312
5677,432,5677,568
19348,996,19348,1935
1421,329,1421,143
13203,205,13203,1321
10805,118,10805,1081
14268,501,14268,1427
8105,816,8105,811
856,213,856,86
10023,998,10023,1003
3811,762,3811,382
8583,95,8583,859
19944,955,19944,1995
19920,17,19920,1992
1705,639,1705,171
2333,294,2333,234
14382,925,14382,1439
19475,703,19475,1948
12757,670,12757,1276
5739,610,5739,574
18816,647,18816,1882
4941,44,4941,495
13473,845,13473,1348
7498,428,7498,750
4011,49,4011,402
8498,558,8498,850
818,438,818,82
15986,864,15986,1599
7419,809,7419,742
6931,265,6931,694
8232,521,8232,824
14125,923,14125,1413
12702,516,12702,1271
5902,736,5902,591
16547,91,16547,1655
10998,544,10998,1100
10407,844,10407,1041
9693,794,9693,970
10256,513,10256,1026
7077,574,7077,708
3822,568,3822,383
12131,39,12131,1214
19298,485,19298,1930
369,533,369,37
8595,216,8595,860
8787,294,8787,879
12265,396,12265,1227
18323,848,18323,1833
4334,536,4334,434
19676,708,19676,1968
8941,334,8941,895
12591,472,12591,1260
1695,230,1695,170
3246,879,3246,325
6042,167,6042,605
13745,236,13745,1375
105,651,105,11
18310,649,18310,1831
4393,233,4393,440
1260,328,1260,126
12646,315,12646,1265
178,168,178,18
17483,812,17483,1749
7645,455,7645,765
3319,255,3319,332
6422,414,6422,643
16552,88,16552,1656
16098,185,16098,1610
7629,896,7629,763
9207,428,9207,921
12896,206,12896,1290
13985,741,13985,1399
13685,754,13685,1369
2409,688,2409,241
1540,306,1540,154
5200,716,5200,520
3395,609,3395,340
14535,758,14535,1454
8914,808,8914,892
2324,438,2324,233
3338,778,3338,334
9173,996,9173,918
1326,782,1326,133
13248,285,13248,1325
4622,325,4622,463
11259,187,11259,1126
4666,582,4666,467
10488,24,10488,1049
13452,657,13452,1346
1931,97,1931,194
11990,260,11990,1199
16907,688,16907,1691
2801,259,2801,281
12397,696,12397,1240
10409,172,10409,1041
1304,788,1304,131
18107,199,18107,1811
581,551,581,59
10317,630,10317,1032
10385,471,10385,1039
19174,662,19174,1918
6213,704,6213,622
15361,912,15361,1537
18837,82,18837,1884
1105,561,1105,111
18936,246,18936,1894
13208,493,13208,1321
9474,810,9474,948
3895,740,3895,390
5210,153,5210,521
16440,984,16440,1644
14305,774,14305,1431
3401,812,3401,341
15572,50,15572,1558
7811,318,7811,782
13862,494,13862,1387
13024,197,13024,1303
8,272,8,1
14381,593,14381,1439
13661,646,13661,1367
2100,601,2100,210
17356,936,17356,1736
16772,15,16772,1678
18854,78,18854,1886
9028,739,9028,903
14277,252,14277,1428
10372,315,10372,1038
9462,518,9462,947
7051,401,7051,706
5179,350,5179,518
15095,256,15095,1510
10359,590,10359,1036
6783,327,6783,679
621,827,621,63
5137,516,5137,514
3133,433,3133,314
9737,29,9737,974
6433,319,6433,644
8845,822,8845,885
12356,151,12356,1236
9068,587,9068,907
3534,56,3534,354
9058,367,9058,906
16403,312,16403,1641
12492,464,12492,1250
12059,506,12059,1206
4966,24,4966,497
8353,466,8353,836
11481,718,11481,1149
10522,14,10522,1053
12320,580,12320,1232
3075,810,3075,308
19375,412,19375,1938
507,857,507,51
12478,950,12478,1248
17130,763,17130,1713
14668,449,14668,1467
15708,770,15708,1571
5724,362,5724,573
16793,206,16793,1680
18988,724,18988,1899
12060,192,12060,1206
18840,366,18840,1884
12736,593,12736,1274
10942,153,10942,1095
15658,546,15658,1566
17942,433,17942,1795
5009,10,5009,501
17998,326,17998,1800
8559,897,8559,856
4937,388,4937,494
16106,820,16106,1611
6328,854,6328,633
17364,583,17364,1737
4229,490,4229,423
12563,521,12563,1257
9262,891,9262,927
795,416,795,80
2686,605,2686,269
8760,316,8760,876
6450,707,6450,645
11698,858,11698,1170
16264,664,16264,1627
11519,363,11519,1152
13367,601,13367,1337
5004,502,5004,501
18872,887,18872,1888
1528,288,1528,153
12017,918,12017,1202
16283,595,16283,1629
2907,960,2907,291
999,983,999,100
9094,216,9094,910
10998,952,10998,1100
18542,319,18542,1855
18633,873,18633,1864
13613,424,13613,1362
10819,663,10819,1082
10493,646,10493,1050
7181,814,7181,719
10031,681,10031,1004
17232,798,17232,1724
13973,426,13973,1398
15525,185,15525,1553
16738,228,16738,1674
4193,762,4193,420
11734,797,11734,1174
12605,705,12605,1261
4746,806,4746,475
12862,404,12862,1287
19139,356,19139,1914
1514,661,1514,152
1805,158,1805,181
13887,512,13887,1389
572,832,572,58
13469,718,13469,1347
2709,720,2709,271
17809,476,17809,1781
19116,298,19116,1912
19139,36,19139,1914
7433,531,7433,744
19211,634,19211,1922
11198,22,11198,1120
6158,191,6158,616
4917,632,4917,492
13322,164,13322,1333
15771,242,15771,1578
3041,519,3041,305
19077,225,19077,1908
17250,772,17250,1725
8471,498,8471,848
5288,232,5288,529
9598,870,9598,960
12383,163,12383,1239
4659,237,4659,466
16080,306,16080,1608
13991,241,13991,1400
5719,66,5719,572
3431,448,3431,344
19590,417,19590,1959
7567,318,7567,757
14777,734,14777,1478
9554,896,9554,956
2254,168,2254,226
11237,199,11237,1124
14312,968,14312,1432
8363,816,8363,837
14454,207,14454,1446
16511,331,16511,1652
2685,638,2685,269
14743,725,14743,1475
15873,680,15873,1588
690,755,690,69
3572,385,3572,358
19663,379,19663,1967
3489,572,3489,349
12185,663,12185,1219
1628,733,1628,163
5974,141,5974,598
382,81,382,39
19526,314,19526,1953
8312,624,8312,832
3298,190,3298,330
15135,914,15135,1514
2405,503,2405,241
6232,663,6232,624
10468,73,10468,1047
5013,557,5013,502
11511,182,11511,1152
6937,733,6937,694
9119,726,9119,912
4666,379,4666,467
4793,691,4793,480
14085,876,14085,1409
16132,315,16132,1614
6399,399,6399,640
16283,936,16283,1629
11011,818,11011,1102
3791,784,3791,380
5423,200,5423,543
7422,596,7422,743
12891,342,12891,1290
12712,945,12712,1272
16846,367,16846,1685
8696,601,8696,870
14200,161,14200,1420
17237,31,17237,1724
16631,794,16631,1664
10021,788,10021,1003
11838,398,11838,1184
9125,70,9125,913
6453,867,6453,646
14744,128,14744,1475
17532,697,17532,1754
1961,677,1961,197
2526,388,2526,253
4771,631,4771,478
13472,979,13472,1348
1043,678,1043,105
17209,209,17209,1721
13485,841,13485,1349
11786,309,11786,1179
10405,395,10405,1041
16689,675,16689,1669
6137,426,6137,614
208,916,208,21
18138,757,18138,1814
2079,146,2079,208
15799,201,15799,1580
14750,899,14750,1475
8034,68,8034,804
17895,371,17895,1790
12427,656,12427,1243
2735,376,2735,274
10651,859,10651,1066
14459,568,14459,1446
16389,767,16389,1639
10967,211,10967,1097
6121,774,6121,613
15631,68,15631,1564
13678,76,13678,1368
252,641,252,26
3297,346,3297,330
8592,180,8592,860
1056,841,1056,106
1209,297,1209,121
3315,62,3315,332
18463,782,18463,1847
16475,919,16475,1648
16581,2,16581,1659
16845,858,16845,1685
4639,526,4639,464
18364,537,18364,1837
19331,290,19331,1934
7534,772,7534,754
8763,525,8763,877
4423,949,4423,443
16951,350,16951,1696
18555,968,18555,1856
15735,283,15735,1574
15783,846,15783,1579
7594,64,7594,760
6759,247,6759,676
19391,185,19391,1940
13354,31,13354,1336
12959,654,12959,1296
18233,579,18233,1824
19977,114,19977,1998
15821,627,15821,1583
9663,908,9663,967
8188,330,8188,819
15874,802,15874,1588
12159,779,12159,1216
1430,346,1430,143
16656,7,16656,1666
14513,506,14513,1452
12172,219,12172,1218
4096,153,4096,410
11409,298,11409,1141
14506,677,14506,1451
2281,229,2281,229
2030,997,2030,203
11984,848,11984,1199
10355,774,10355,1036
5844,581,5844,585
4596,995,4596,460
9679,770,9679,968
3703,977,3703,371
17357,102,17357,1736
17436,635,17436,1744
4795,245,4795,480
19821,713,19821,1983
15739,669,15739,1574
15634,91,15634,1564
10955,752,10955,1096
2069,428,2069,207
17344,562,17344,1735
10456,143,10456,1046
1079,684,1079,108
10481,227,10481,1049
15286,939,15286,1529
15407,715,15407,1541
14914,647,14914,1492
3187,204,3187,319
12187,54,12187,1219
978,27,978,98
5233,480,5233,524
12659,736,12659,1266
8517,120,8517,852
17673,771,17673,1768
18968,206,18968,1897
3087,797,3087,309
3667,975,3667,367
15625,245,15625,1563
16845,953,16845,1685
198,128,198,20
11100,815,11100,1110
451,734,451,46
1107,854,1107,111
16333,178,16333,1634
17826,213,17826,1783
18097,50,18097,1810
4233,852,4233,424
5403,179,5403,541
11111,125,11111,1112
16827,634,16827,1683
5648,700,5648,565
17144,627,17144,1715
18419,345,18419,1842
14951,666,14951,1496
659,566,659,66
8588,138,8588,859
5436,991,5436,544
15015,877,15015,1502
2997,385,2997,300
19179,623,19179,1918
11333,366,11333,1134
747,638,747,75
2521,500,2521,253
1532,48,1532,154
6285,632,6285,629
18492,540,18492,1850
11744,161,11744,1175
11492,161,11492,1150
3342,328,3342,335
19106,828,19106,1911
18430,386,18430,1843
12256,302,12256,1226
14275,535,14275,1428
19026,936,19026,1903
12167,490,12167,1217
8249,723,8249,825
6828,781,6828,683
18113,160,18113,1812
15284,853,15284,1529
3692,83,3692,370
6817,229,6817,682
7100,668,7100,710
16577,818,16577,1658
1838,438,1838,184
11865,649,11865,1187
14794,439,14794,1480
13090,626,13090,1309
5036,883,5036,504
10283,837,10283,1029
12127,694,12127,1213
7314,937,7314,732
18405,592,18405,1841
15625,910,15625,1563
17857,410,17857,1786
16886,545,16886,1689
16248,360,16248,1625
17165,982,17165,1717
4053,236,4053,406
16751,743,16751,1676
10345,990,10345,1035
5375,154,5375,538
19642,349,19642,1965
1832,646,1832,184
3802,12,3802,381
18112,996,18112,1812
13009,913,13009,1301
2721,973,2721,273
3853,634,3853,386
2163,455,2163,217
9364,176,9364,937
225,479,225,23
13143,262,13143,1315
17132,306,17132,1714
18875,74,18875,1888
16196,217,16196,1620
6265,565,6265,627
2185,228,2185,219
4126,255,4126,413
13218,748,13218,1322
5027,428,5027,503
8027,805,8027,803
14929,284,14929,1493
17180,31,17180,1718
8001,769,8001,801
17940,906,17940,1794
18897,808,18897,1890
3726,780,3726,373
8378,303,8378,838
8735,670,8735,874
8553,215,8553,856
18197,233,18197,1820
18185,827,18185,1819
14296,225,14296,1430
17734,177,17734,1774
14078,848,14078,1408
350,52,350,35
388,519,388,39
11763,508,11763,1177
9086,94,9086,909
5509,879,5509,551
3616,182,3616,362
604,640,604,61
17848,123,17848,1785
4800,991,4800,480
9194,73,9194,920
12932,704,12932,1294
9858,385,9858,986
4566,566,4566,457
19563,887,19563,1957
6688,82,6688,669
105,641,105,11
17256,707,17256,1726
9586,405,9586,959
12563,58,12563,1257
14411,984,14411,1442
6818,410,6818,682
11187,350,11187,1119
11392,157,11392,1140
10700,682,10700,1070
12584,305,12584,1259
7063,558,7063,707
19850,798,19850,1985
5993,509,5993,600
5776,668,5776,578
9853,660,9853,986
18386,236,18386,1839
695,921,695,70
11586,369,11586,1159
127,181,127,13
8203,892,8203,821
13471,473,13471,1348
708,698,708,71
7478,198,7478,748
17674,840,17674,1768
5375,659,5375,538
6361,950,6361,637
5935,346,5935,594
18897,899,18897,1890
7464,16,7464,747
16174,94,16174,1618
17798,257,17798,1780
12095,120,12095,1210
17181,436,17181,1719
19868,407,19868,1987
15660,105,15660,1566
10565,135,10565,1057
16237,235,16237,1624
7446,308,7446,745
2340,519,2340,234
9869,96,9869,987
14094,450,14094,1410
752,619,752,76
6849,661,6849,685
4281,462,4281,429
10685,692,10685,1069
14548,56,14548,1455
876,537,876,88
10319,166,10319,1032
8574,727,8574,858
15618,407,15618,1562
11895,9,11895,1190
19575,379,19575,1958
3506,820,3506,351
14247,110,14247,1425
8337,21,8337,834
10749,929,10749,1075
16144,708,16144,1615
15612,908,15612,1562
2671,689,2671,268
14688,284,14688,1469
19567,152,19567,1957
5395,916,5395,540
4014,16,4014,402
17403,148,17403,1741
4535,397,4535,454
18816,311,18816,1882
11562,198,11562,1157
4089,642,4089,409
14785,838,14785,1479
6139,180,6139,614
14075,885,14075,1408
12829,3,12829,1283
8981,887,8981,899
17328,456,17328,1733
16687,757,16687,1669
7938,660,7938,794
4715,686,4715,472
15133,894,15133,1514
12307,589,12307,1231
5290,955,5290,529
6275,465,6275,628
12994,939,12994,1300
1222,875,1222,123
14382,604,14382,1439
15902,887,15902,1591
15349,564,15349,1535
17025,809,17025,1703
7595,627,7595,760
14222,296,14222,1423
327,8,327,33
17209,692,17209,1721
4347,948,4347,435
12305,910,12305,1231
11427,565,11427,1143
1509,663,1509,151
593,613,593,60
3266,733,3266,327
2924,664,2924,293
17876,669,17876,1788
19832,379,19832,1984
6650,316,6650,665
7604,122,7604,761
7856,977,7856,786
18430,779,18430,1843
901,588,901,91
1958,123,1958,196
11703,646,11703,1171
10548,229,10548,1055
13383,30,13383,1339
12012,610,12012,1202
9155,723,9155,916
17029,456,17029,1703
586,738,586,59
10455,300,10455,1046
3583,915,3583,359
15928,618,15928,1593
18148,349,18148,1815
8374,377,8374,838
16610,313,16610,1661
11914,990,11914,1192
934,66,934,94
19807,506,19807,1981
5366,657,5366,537
5986,756,5986,599
581,943,581,59
13470,618,13470,1347
15748,601,15748,1575
14594,240,14594,1460
19823,654,19823,1983
9161,415,9161,917
711,865,711,72
16235,537,16235,1624
17238,844,17238,1724
182,960,182,19
16414,232,16414,1642
7594,564,7594,760
3977,965,3977,398
11522,519,11522,1153
6395,721,6395,640
4338,857,4338,434
308,661,308,31
13601,144,13601,1361
9629,738,9629,963
7689,828,7689,769
4721,668,4721,473
12820,139,12820,1282
5485,529,5485,549
1607,800,1607,161
7899,179,7899,790
13827,100,13827,1383
13453,812,13453,1346
7630,778,7630,763
13959,339,13959,1396
654,484,654,66
11177,814,11177,1118
5282,66,5282,529
6384,882,6384,639
18170,815,18170,1817
4844,892,4844,485
7489,45,7489,749
14047,482,14047,1405
15771,798,15771,1578
19230,120,19230,1923
19967,789,19967,1997
12538,614,12538,1254
10629,857,10629,1063
13870,299,13870,1387
11314,997,11314,1132
4128,770,4128,413
17646,187,17646,1765
3369,876,3369,337
9809,724,9809,981
19914,360,19914,1992
7063,15,7063,707
8550,208,8550,855
18103,696,18103,1811
7008,580,7008,701
8240,460,8240,824
11386,493,11386,1139
13152,698,13152,1316
7065,420,7065,707
6199,311,6199,620
645,730,645,65
16283,313,16283,1629
3948,430,3948,395
7066,909,7066,707
18604,265,18604,1861
11646,24,11646,1165
15115,411,15115,1512
7344,390,7344,735
4605,105,4605,461
19440,253,19440,1944
17076,292,17076,1708
13062,954,13062,1307
8313,387,8313,832
15996,827,15996,1600
8443,937,8443,845
17663,813,17663,1767
7809,292,7809,781
247,186,247,25
14966,242,14966,1497
705,906,705,71
10795,22,10795,1080
2681,452,2681,269
4026,873,4026,403
2919,910,2919,292
1771,866,1771,178
12522,897,12522,1253
16462,350,16462,1647
3488,262,3488,349
12015,133,12015,1202
15428,580,15428,1543
10450,93,10450,1045
4930,999,4930,493
1547,773,1547,155
16499,947,16499,1650
18235,168,18235,1824
1120,481,1120,112
14089,966,14089,1409
9118,961,9118,912
11798,706,11798,1180
18380,737,18380,1838
7721,348,7721,773
18340,234,18340,1834
5970,916,5970,597
18217,261,18217,1822
12943,651,12943,1295
12887,768,12887,1289
19806,898,19806,1981
2782,360,2782,279
7485,484,7485,749
12256,216,12256,1226
12729,997,12729,1273
900,276,900,90
11787,786,11787,1179
19107,787,19107,1911
14089,57,14089,1409
12628,438,12628,1263
6765,743,6765,677
15867,127,15867,1587
10292,50,10292,1030
13649,513,13649,1365
7863,189,7863,787
15418,93,15418,1542
11523,905,11523,1153
14651,510,14651,1466
2907,790,2907,291
11889,837,11889,1189
861,287,861,87
2641,877,2641,265
9024,528,9024,903
11101,598,11101,1111
14700,680,14700,1470
19918,63,19918,1992
2192,205,2192,220
5347,778,5347,535
1566,375,1566,157
14613,240,14613,1462
9575,36,9575,958
5615,792,5615,562
16592,516,16592,1660
2529,521,2529,253
14797,953,14797,1480
18199,130,18199,1820
2356,721,2356,236
5578,295,5578,558
2988,948,2988,299
6020,894,6020,602
15539,993,15539,1554
1217,981,1217,122
10626,216,10626,1063
798,89,798,80
11712,448,11712,1172
9575,312,9575,958
62,763,62,7
9060,27,9060,906
11823,517,11823,1183
8293,411,8293,830
4935,580,4935,494
17365,7,17365,1737
7547,659,7547,755
2465,571,2465,247
12192,572,12192,1220
17998,298,17998,1800
1907,181,1907,191
19657,107,19657,1966
4212,817,4212,422
1242,62,1242,125
14551,635,14551,1456
10687,675,10687,1069
6213,722,6213,622
16689,474,16689,1669
6409,536,6409,641
9948,354,9948,995
15641,327,15641,1565
3372,351,3372,338
2487,887,2487,249
15700,962,15700,1570
17798,544,17798,1780
4343,920,4343,435
7392,949,7392,740
14418,695,14418,1442
13159,809,13159,1316
18078,715,18078,1808
3425,797,3425,343
15009,658,15009,1501
17486,139,17486,1749
13567,648,13567,1357
9965,342,9965,997
12063,671,12063,1207
10295,577,10295,1030
13883,907,13883,1389
10117,241,10117,1012
3614,390,3614,362
14429,407,14429,1443
922,72,922,93
2901,692,2901,291
3238,806,3238,324
9190,681,9190,919
18304,755,18304,1831
14156,979,14156,1416
1437,251,1437,144
928,283,928,93
19180,340,19180,1918
18164,88,18164,1817
10917,81,10917,1092
12220,826,12220,1222
18581,758,18581,1859
16273,587,16273,1628
1566,651,1566,157
1506,893,1506,151
12346,780,12346,1235
27,273,27,3
2287,718,2287,229
9604,775,9604,961
1656,964,1656,166
15688,412,15688,1569
7657,167,7657,766
13647,380,13647,1365
4951,137,4951,496
10473,933,10473,1048
7561,563,7561,757
322,714,322,33
2277,78,2277,228
7437,309,7437,744
19226,811,19226,1923
2801,632,2801,281
15101,724,15101,1511
7779,526,7779,778
16724,872,16724,1673
10802,76,10802,1081
1796,209,1796,180
3254,703,3254,326
13047,421,13047,1305
10285,501,10285,1029
14575,553,14575,1458
13073,797,13073,1308
5486,362,5486,549
4732,927,4732,474
4178,893,4178,418
5852,343,5852,586
13171,111,13171,1318
277,596,277,28
13732,948,13732,1374
14201,555,14201,1421
2658,810,2658,266
16812,938,16812,1682
11576,919,11576,1158
16484,190,16484,1649
19302,674,19302,1931
8011,112,8011,802
709,329,709,71
2330,716,2330,233
5136,85,5136,514
13319,626,13319,1332
19085,999,19085,1909
2278,366,2278,228
4472,178,4472,448
4434,225,4434,444
16596,520,16596,1660
4211,572,4211,422
19345,820,19345,1935
8914,107,8914,892
4984,209,4984,499
14346,267,14346,1435
16494,728,16494,1650
2925,276,2925,293
485,841,485,49
9574,168,9574,958
10798,340,10798,1080
8719,268,8719,872
18143,236,18143,1815
13480,277,13480,1348
1650,474,1650,165
707,141,707,71
5182,44,5182,519
2690,95,2690,269
9274,838,9274,928
16587,142,16587,1659
12318,312,12318,1232
9668,856,9668,967
15133,13,15133,1514
19093,497,19093,1910
8522,165,8522,853
10018,137,10018,1002
8542,539,8542,855
15331,446,15331,1534
5805,638,5805,581
12336,982,12336,1234
12188,952,12188,1219
3273,772,3273,328
6618,733,6618,662
17709,559,17709,1771
6771,452,6771,678
6168,724,6168,617
16579,775,16579,1658
17670,106,17670,1767
18224,375,18224,1823
