214970,657,214970,21497,214970,107600,107600
264290,122,264290,26429,264290,132270,132270
107250,811,107250,10725,107250,53682,53682
302260,545,302260,30226,302260,151280,151280
242210,212,242210,24221,242210,121220,121220
167400,963,167400,16740,167400,83789,83789
308590,599,308590,30859,308590,154450,154450
333330,534,333330,33333,333330,166840,166840
247600,192,247600,24760,247600,123920,123920
269540,234,269540,26954,269540,134900,134900
255970,172,255970,25597,255970,128110,128110
379470,917,379470,37947,379470,189920,189920
56411,932,56411,5642,56411,28237,28237
137980,892,137980,13798,137980,69063,69063
177390,956,177390,17739,177390,88789,88789
139660,951,139660,13966,139660,69904,69904
194730,915,194730,19473,194730,97467,97467
323000,560,323000,32300,323000,161660,161660
338830,847,338830,33883,338830,169590,169590
305080,279,305080,30508,305080,152690,152690
325490,548,325490,32549,325490,162910,162910
163040,501,163040,16304,163040,81608,81609
42426,653,42426,4243,42426,21236,21236
115580,520,115580,11558,115580,57850,57850
346520,313,346520,34652,346520,173430,173430
298550,199,298550,29855,298550,149420,149420
62511,241,62511,6252,62511,31291,31291
295370,326,295370,29537,295370,147830,147830
164690,556,164690,16469,164690,82434,82434
107690,164,107690,10769,107690,53905,53905
110620,94,110620,11062,110620,55370,55370
133220,230,133220,13322,133220,66682,66682
371490,881,371490,37149,371490,185920,185920
238510,510,238510,23851,238510,119370,119370
78338,562,78338,7834,78338,39216,39216
200130,735,200130,20013,200130,100170,100170
114160,99,114160,11416,114160,57141,57141
201960,914,201960,20196,201960,101090,101090
229570,144,229570,22957,229570,114900,114900
124890,16,124890,12489,124890,62509,62509
228300,584,228300,22830,228300,114260,114260
241020,226,241020,24102,241020,120630,120630
94703,689,94703,9471,94703,47406,47406
246820,856,246820,24682,246820,123530,123530
63885,222,63885,6389,63885,31980,31980
370090,611,370090,37009,370090,185220,185220
373850,514,373850,37385,373850,187100,187100
172630,449,172630,17263,172630,86408,86408
297900,538,297900,29790,297900,149100,149100
130800,296,130800,13080,130800,65465,65465
198710,363,198710,19871,198710,99459,99459
324020,657,324020,32402,324020,162170,162170
337450,679,337450,33745,337450,168890,168890
23629,897,23629,2363,23629,11825,11825
159320,268,159320,15932,159320,79746,79746
125110,177,125110,12511,125110,62616,62616
222230,191,222230,22222,222230,111220,111220
215540,782,215540,21554,215540,107880,107880
221220,769,221220,22122,221220,110720,110720
313190,488,313190,31319,313190,156750,156750
365930,887,365930,36593,365930,183140,183140
19863,528,19863,1987,19863,9941,9941
361990,453,361990,36199,361990,181170,181170
76872,847,76872,7688,76872,38482,38482
2839,67,2839,284,2839,1423,1423
48380,9,48380,4838,48380,24217,24217
197530,894,197530,19753,197530,98866,98866
135000,55,135000,13500,135000,67573,67573
214430,406,214430,21443,214430,107330,107330
263750,728,263750,26375,263750,132000,132000
155390,730,155390,15539,155390,77774,77774
168730,501,168730,16873,168730,84452,84452
47266,39,47266,4727,47266,23660,23660
346730,952,346730,34673,346730,173540,173540
15090,362,15090,1509,15090,7553,7553
228370,901,228370,22837,228370,114300,114300
193500,887,193500,19350,193500,96855,96855
117970,702,117970,11797,117970,59048,59048
116840,746,116840,11684,116840,58484,58484
375610,161,375610,37561,375610,187980,187980
26106,397,26106,2611,26106,13067,13067
2539,316,2539,254,2539,1272,1272
48818,757,48818,4882,48818,24436,24436
82414,940,82414,8242,82414,41255,41255
244250,21,244250,24425,244250,122250,122250
363850,355,363850,36385,363850,182100,182100
288780,946,288780,28878,288780,144530,144530
174450,818,174450,17445,174450,87320,87320
74898,705,74898,7490,74898,37496,37496
12264,982,12264,1227,12264,6136,6136
253620,534,253620,25362,253620,126940,126940
153110,778,153110,15311,153110,76635,76635
84507,959,84507,8451,84506,42303,42303
74292,565,74292,7430,74292,37192,37192
215990,59,215990,21599,215990,108110,108110
181020,940,181020,18102,181020,90601,90601
364310,415,364310,36431,364310,182330,182330
141230,2,141230,14123,141230,70688,70688
92606,582,92606,9261,92606,46355,46355
28137,967,28137,2814,28137,14084,14084
83403,715,83403,8341,83403,41751,41751
30067,824,30067,3007,30067,15049,15049
113600,961,113600,11360,113600,56858,56858
54367,378,54367,5437,54367,27212,27212
85199,460,85199,8520,85199,42649,42649
137880,698,137880,13788,137880,69011,69011
304040,866,304040,30404,304040,152170,152170
87146,741,87146,8715,87146,43624,43624
24019,775,24019,2402,24019,12022,12022
353830,330,353830,35382,353830,177090,177090
339050,368,339050,33905,339050,169700,169700
213790,392,213790,21379,213790,107000,107000
256060,617,256060,25606,256060,128160,128160
116220,389,116220,11622,116220,58171,58171
75848,91,75848,7585,75848,37970,37970
137330,94,137330,13733,137330,68737,68737
325090,504,325090,32509,325090,162710,162710
277750,719,277750,27775,277750,139010,139010
310650,940,310650,31065,310650,155480,155480
126860,501,126860,12686,126860,63497,63497
154040,200,154040,15404,154040,77097,77097
81503,176,81503,8151,81503,40801,40801
351530,541,351530,35153,351530,175940,175940
25092,427,25092,2510,25092,12558,12558
149330,377,149330,14933,149330,74745,74745
146670,206,146670,14667,146670,73415,73415
15388,657,15388,1539,15388,7702,7702
92657,257,92657,9266,92657,46380,46380
339940,28,339940,33994,339940,170140,170140
50035,111,50035,5004,50035,25044,25044
82072,676,82072,8208,82072,41084,41084
291340,993,291340,29134,291340,145810,145810
45672,978,45672,4568,45672,22862,22862
353870,907,353870,35387,353870,177110,177110
162580,790,162580,16258,162580,81374,81374
44727,810,44727,4473,44727,22389,22389
291140,458,291140,29114,291140,145710,145710
125130,837,125130,12513,125130,62626,62626
376750,93,376750,37675,376750,188560,188560
200730,841,200730,20073,200730,100470,100470
163240,450,163240,16324,163240,81706,81706
344560,883,344560,34456,344560,172460,172460
23505,351,23505,2351,23505,11764,11764
274430,526,274430,27443,274430,137350,137350
116400,81,116400,11640,116400,58261,58261
355550,478,355550,35555,355550,177950,177950
378210,190,378210,37821,378210,189290,189290
174260,124,174260,17426,174260,87225,87225
91925,723,91925,9193,91925,46015,46015
73520,676,73520,7352,73520,36804,36804
328510,49,328510,32851,328510,164420,164420
62116,532,62116,6212,62116,31093,31093
327630,64,327630,32763,327630,163980,163980
64877,183,64877,6488,64877,32476,32476
187770,473,187770,18777,187770,93982,93982
120560,323,120560,12056,120560,60342,60342
273990,518,273990,27399,273990,137130,137130
80640,59,80640,8064,80640,40368,40368
98329,511,98329,9833,98329,49219,49219
4455,737,4455,446,4455,2231,2231
224520,749,224520,22452,224520,112370,112370
59513,158,59513,5952,59513,29789,29789
293030,285,293030,29303,293030,146660,146660
64187,376,64187,6419,64187,32131,32131
332270,458,332270,33227,332270,166310,166310
273190,718,273190,27319,273190,136730,136730
267110,936,267110,26711,267110,133690,133690
339530,95,339530,33953,339530,169940,169940
317240,830,317240,31724,317240,158780,158780
233920,606,233920,23392,233920,117080,117080
96490,874,96490,9649,96490,48300,48300
277020,322,277020,27702,277020,138650,138650
64216,367,64216,6422,64216,32145,32146
256240,975,256240,25624,256240,128250,128250
278280,885,278280,27828,278280,139280,139280
349460,980,349460,34946,349460,174900,174900
164870,267,164870,16487,164870,82522,82522
235040,278,235040,23504,235040,117640,117640
143520,573,143520,14352,143520,71836,71836
369900,596,369900,36990,369900,185130,185130
270740,352,270740,27074,270740,135500,135500
3674,311,3674,368,3674,1841,1841
74073,347,74073,7408,74073,37082,37082
66925,522,66925,6693,66925,33502,33502
282220,978,282220,28222,282220,141250,141250
170600,122,170600,17060,170600,85387,85387
209450,333,209450,20945,209450,104830,104830
79662,0,79662,7967,79662,39879,39879
328290,595,328290,32829,328290,164310,164310
326530,407,326530,32653,326530,163430,163430
352850,704,352850,35285,352850,176600,176600
357670,865,357670,35767,357670,179010,179010
41749,945,41749,4175,41749,20898,20898
157160,985,157160,15716,157160,78664,78664
240690,877,240690,24069,240690,120470,120470
80546,637,80546,8055,80546,40321,40321
323020,972,323020,32302,323020,161670,161670
161490,570,161490,16149,161490,80830,80830
11581,263,11581,1159,11581,5795,5795
180800,648,180800,18080,180800,90491,90491
22273,992,22273,2228,22273,11147,11147
112520,339,112520,11252,112520,56316,56316
49103,868,49103,4911,49103,24578,24578
341770,213,341770,34177,341770,171060,171060
281910,523,281910,28191,281910,141090,141090
228790,889,228790,22879,228790,114510,114510
221200,171,221200,22120,221200,110710,110710
319260,778,319260,31926,319260,159790,159790
9872,254,9872,988,9872,4939,4939
20702,745,20702,2071,20702,10360,10360
283570,118,283570,28357,283570,141930,141930
179410,377,179410,17941,179410,89798,89798
40988,961,40988,4099,40988,20516,20516
67420,805,67420,6742,67420,33750,33750
344310,662,344310,34431,344310,172330,172330
321230,465,321230,32123,321230,160780,160780
315990,655,315990,31599,315990,158160,158160
197420,843,197420,19742,197420,98814,98814
246760,499,246760,24676,246760,123500,123500
203220,117,203220,20322,203220,101720,101720
374080,839,374080,37408,374080,187220,187220
149110,592,149110,14911,149110,74636,74636
50577,781,50577,5058,50577,25316,25316
200300,279,200300,20030,200300,100260,100260
340420,325,340420,34042,340420,170380,170380
249230,731,249230,24923,249230,124740,124740
68180,273,68180,6818,68180,34129,34129
14269,93,14269,1427,14269,7141,7141
78172,953,78172,7818,78172,39133,39133
236310,511,236310,23631,236310,118270,118270
280920,587,280920,28092,280920,140600,140600
339700,52,339700,33970,339700,170020,170020
169010,146,169010,16901,169010,84594,84594
275690,210,275690,27569,275690,137980,137980
150060,889,150060,15006,150060,75110,75110
224140,465,224140,22414,224140,112180,112180
66159,310,66159,6616,66159,33118,33118
201060,105,201060,20106,201060,100640,100640
196240,336,196240,19624,196240,98223,98223
291220,791,291220,29122,291220,145750,145750
300250,569,300250,30025,300250,150270,150270
307060,127,307060,30706,307060,153680,153680
142380,358,142380,14238,142380,71265,71265
372480,870,372480,37248,372480,186420,186420
103790,963,103790,10379,103790,51954,51954
147360,24,147360,14736,147360,73756,73756
5042,868,5042,505,5041,2523,2523
354530,748,354530,35453,354530,177440,177440
37053,960,37053,3706,37053,18548,18548
280520,719,280520,28052,280520,140400,140400
160,695,160,16,160,80,80
123840,490,123840,12384,123840,61980,61980
53075,232,53075,5308,53075,26565,26565
210830,267,210830,21083,210830,105530,105530
25317,703,25317,2532,25317,12671,12671
178360,349,178360,17836,178360,89271,89271
113880,226,113880,11388,113880,56999,56999
131270,308,131270,13127,131270,65705,65705
93486,704,93486,9349,93486,46794,46794
119350,235,119350,11935,119350,59739,59739
272120,987,272120,27212,272120,136200,136200
40223,360,40223,4023,40223,20135,20135
317090,362,317090,31709,317090,158710,158710
76214,255,76214,7622,76214,38154,38154
178680,110,178680,17868,178680,89431,89431
139510,963,139510,13951,139510,69829,69829
256270,818,256270,25627,256270,128260,128260
199930,137,199930,19993,199930,100070,100070
76350,180,76350,7635,76350,38221,38221
367440,652,367440,36744,367440,183900,183900
29910,275,29910,2991,29910,14971,14971
111160,854,111160,11116,111160,55639,55639
330420,888,330420,33042,330420,165380,165380
53208,658,53208,5321,53208,26632,26632
344150,791,344150,34415,344150,172250,172250
76832,659,76832,7684,76832,38463,38463
212710,981,212710,21271,212710,106470,106470
354460,458,354460,35446,354460,177410,177410
375900,369,375900,37590,375900,188130,188130
340810,641,340810,34081,340810,170580,170580
99441,579,99441,9945,99441,49776,49776
159860,302,159860,15986,159860,80016,80016
145690,583,145690,14569,145690,72924,72924
355200,556,355200,35520,355200,177780,177780
272210,941,272210,27221,272210,136240,136240
366090,451,366090,36609,366090,183220,183220
69730,347,69730,6973,69730,34905,34905
248270,571,248270,24827,248270,124260,124260
9670,540,9670,967,9670,4838,4838
7379,361,7379,738,7379,3692,3692
347320,392,347320,34732,347320,173830,173830
241830,412,241830,24183,241830,121040,121040
315890,436,315890,31589,315890,158100,158100
324790,487,324790,32479,324790,162560,162560
89231,38,89231,8924,89231,44666,44666
80549,982,80549,8055,80549,40323,40323
377700,810,377700,37770,377700,189040,189040
246470,188,246470,24647,246470,123350,123350
272310,509,272310,27231,272310,136290,136290
355690,566,355690,35569,355690,178020,178020
242110,524,242110,24211,242110,121180,121180
295090,574,295090,29509,295090,147690,147690
167860,325,167860,16786,167860,84020,84020
172950,989,172950,17295,172950,86567,86567
261710,195,261710,26171,261710,130980,130980
228990,363,228990,22899,228990,114610,114610
69668,938,69668,6967,69668,34874,34874
341750,42,341750,34175,341750,171050,171050
376130,413,376130,37613,376130,188240,188240
209360,262,209360,20936,209360,104790,104790
58989,463,58989,5899,58989,29527,29527
183280,425,183280,18328,183280,91737,91737
212560,505,212560,21256,212560,106390,106390
241140,432,241140,24114,241140,120690,120690
226610,290,226610,22661,226610,113420,113420
145650,497,145650,14565,145650,72901,72901
260310,996,260310,26031,260310,130280,130280
183160,624,183160,18316,183160,91675,91675
134710,218,134710,13471,134710,67427,67427
306080,544,306080,30608,306080,153190,153190
53523,895,53523,5353,53523,26789,26789
99485,441,99485,9949,99484,49798,49798
119090,680,119090,11909,119080,59605,59605
290450,686,290450,29045,290450,145370,145370
226290,390,226290,22629,226290,113260,113260
19658,827,19658,1966,19658,9839,9839
259750,612,259750,25975,259750,130000,130000
67662,474,67662,6767,67662,33871,33871
122940,410,122940,12294,122940,61528,61528
32576,98,32576,3258,32576,16306,16306
1160,994,1160,116,1160,581,581
9635,373,9635,964,9635,4820,4820
245850,467,245850,24585,245850,123050,123050
147470,438,147470,14747,147470,73811,73811
331980,463,331980,33198,331980,166160,166160
255840,340,255840,25584,255840,128050,128050
275220,722,275220,27522,275220,137750,137750
276870,809,276870,27687,276870,138570,138570
23568,128,23568,2357,23568,11795,11795
354170,218,354170,35417,354170,177260,177260
22624,122,22624,2263,22624,11323,11323
82425,829,82425,8243,82425,41261,41261
231490,522,231490,23149,231490,115860,115860
93837,569,93837,9384,93837,46970,46970
16012,990,16012,1602,16012,8014,8014
7130,731,7130,713,7130,3567,3567
238960,52,238960,23896,238960,119600,119600
41271,294,41271,4128,41271,20658,20658
255930,677,255930,25593,255930,128090,128090
187360,660,187360,18736,187360,93778,93778
178770,447,178770,17877,178770,89479,89479
259100,9,259100,25910,259100,129680,129680
317160,310,317160,31716,317160,158740,158740
76463,507,76463,7647,76463,38278,38279
337090,397,337090,33709,337090,168710,168710
23749,115,23749,2375,23749,11885,11885
372340,863,372340,37234,372340,186350,186350
80838,79,80838,8084,80838,40467,40467
52089,145,52089,5209,52089,26073,26073
94142,315,94142,9415,94142,47124,47124
376150,449,376150,37615,376150,188260,188260
10843,12,10843,1085,10843,5425,5425
207480,942,207480,20748,207480,103850,103850
237090,346,237090,23709,237090,118670,118670
86931,534,86931,8694,86931,43516,43516
33763,742,33763,3377,33763,16901,16901
349950,997,349950,34995,349950,175150,175150
16216,187,16216,1622,16216,8116,8116
361480,75,361480,36148,361480,180910,180910
218080,222,218080,21808,218080,109150,109150
263150,321,263150,26315,263150,131700,131700
174010,814,174010,17401,174010,87100,87100
232790,570,232790,23279,232790,116510,116510
307250,525,307250,30725,307250,153780,153780
33748,132,33748,3375,33748,16893,16893
140860,69,140860,14086,140860,70504,70504
230440,152,230440,23044,230440,115340,115340
147800,692,147800,14780,147800,73978,73978
160570,752,160570,16057,160570,80371,80371
215110,346,215110,21511,215110,107670,107670
3594,319,3594,360,3594,1800,1800
56818,924,56818,5682,56818,28441,28441
333560,875,333560,33356,333560,166950,166950
19003,202,19003,1901,19003,9511,9511
168370,973,168370,16837,168370,84274,84274
28993,524,28993,2900,28993,14512,14512
18969,42,18969,1897,18969,9494,9494
338500,641,338500,33850,338500,169420,169420
194340,359,194340,19434,194340,97274,97274
333570,976,333570,33357,333570,166960,166960
208710,848,208710,20871,208710,104460,104460
217800,247,217800,21780,217800,109010,109010
163970,75,163970,16397,163970,82072,82072
242050,992,242050,24205,242050,121150,121150
37603,726,37603,3761,37603,18824,18824
5252,444,5252,526,5252,2627,2628
246330,128,246330,24633,246330,123290,123290
69287,887,69287,6929,69287,34683,34683
340440,997,340440,34044,340440,170400,170400
77506,652,77506,7751,77506,38800,38800
353690,358,353690,35369,353690,177020,177020
218990,624,218990,21899,218990,109610,109610
214910,847,214910,21491,214910,107570,107570
82142,994,82142,8215,82142,41119,41119
319670,388,319670,31967,319670,160000,160000
98121,112,98121,9813,98121,49116,49116
333780,350,333780,33378,333780,167060,167060
249290,623,249290,24929,249290,124770,124770
119340,914,119340,11934,119340,59731,59731
139520,130,139520,13952,139520,69834,69834
76837,360,76837,7684,76837,38465,38465
84154,548,84154,8416,84154,42126,42126
366760,223,366760,36676,366760,183560,183560
111690,787,111690,11169,111690,55902,55902
158670,121,158670,15867,158670,79421,79421
313890,30,313890,31389,313890,157100,157100
256820,96,256820,25682,256820,128540,128540
37824,702,37824,3783,37824,18934,18934
236480,47,236480,23648,236480,118360,118360
138650,835,138650,13865,138650,69396,69396
287600,284,287600,28760,287600,143940,143940
72433,855,72433,7244,72433,36259,36259
224070,257,224070,22407,224070,112150,112150
379050,776,379050,37905,379050,189710,189710
8099,134,8099,810,8099,4052,4052
202540,144,202540,20254,202540,101380,101380
215030,338,215030,21503,215030,107630,107630
365010,516,365010,36501,365010,182680,182680
196,346,196,20,196,99,99
236280,285,236280,23628,236280,118260,118260
129790,785,129790,12979,129790,64961,64961
326190,121,326190,32619,326190,163260,163260
372120,362,372120,37212,372120,186240,186240
260360,409,260360,26036,260360,130310,130310
232470,166,232470,23247,232470,116350,116350
183520,750,183520,18352,183520,91857,91857
323760,851,323760,32376,323760,162040,162040
126380,936,126380,12638,126380,63255,63255
165180,930,165180,16518,165180,82681,82681
161950,953,161950,16195,161950,81058,81058
138640,42,138640,13864,138640,69391,69391
194560,677,194560,19456,194560,97383,97383
379920,580,379920,37992,379920,190140,190140
169470,889,169470,16947,169470,84823,84823
330490,417,330490,33049,330490,165420,165420
15551,521,15551,1556,15551,7784,7784
27687,408,27687,2769,27687,13859,13859
249910,404,249910,24991,249910,125080,125080
13872,420,13872,1388,13872,6942,6942
172770,464,172770,17277,172770,86479,86479
191410,285,191410,19141,191410,95808,95808
75925,808,75925,7593,75925,38009,38009
150220,575,150220,15022,150220,75190,75190
119220,807,119220,11922,119220,59672,59672
367000,369,367000,36700,367000,183670,183670
263600,561,263600,26360,263600,131930,131930
185210,196,185210,18521,185210,92702,92702
359550,267,359550,35955,359550,179950,179950
336000,24,336000,33600,336000,168170,168170
1395,259,1395,140,1395,699,699
103530,799,103530,10353,103530,51820,51820
220680,245,220680,22068,220680,110450,110450
228680,861,228680,22868,228680,114460,114460
360330,872,360330,36033,360330,180340,180340
150790,633,150790,15079,150790,75477,75477
238360,873,238360,23836,238360,119300,119300
104650,598,104650,10465,104650,52381,52381
132970,895,132970,13297,132970,66554,66554
80302,135,80302,8031,80302,40198,40198
66034,1,66034,6604,66034,33056,33056
283590,839,283590,28359,283590,141930,141930
333850,706,333850,33385,333850,167100,167100
298700,650,298700,29870,298700,149500,149500
48892,710,48892,4890,48892,24473,24473
288560,729,288560,28856,288560,144420,144420
44281,767,44281,4429,44281,22164,22164
209860,755,209860,20986,209860,105040,105040
249510,52,249510,24951,249510,124880,124880
361740,289,361740,36174,361740,181050,181050
169500,296,169500,16950,169500,84840,84840
216890,422,216890,21689,216890,108560,108560
187670,591,187670,18767,187670,93932,93932
312280,159,312280,31228,312280,156300,156300
91576,434,91576,9158,91576,45839,45839
200820,855,200820,20082,200820,100520,100520
116510,404,116510,11651,116510,58315,58315
193230,466,193230,19323,193230,96720,96720
133150,799,133150,13315,133150,66643,66643
66926,803,66926,6693,66926,33502,33502
33766,829,33766,3377,33766,16902,16902
266420,297,266420,26642,266420,133340,133340
54038,300,54038,5404,54038,27047,27047
116790,474,116790,11679,116790,58458,58459
159500,419,159500,15950,159500,79832,79832
332440,24,332440,33244,332440,166390,166390
82307,974,82307,8231,82307,41202,41202
282740,556,282740,28274,282740,141510,141510
259620,956,259620,25962,259620,129930,129930
23901,419,23901,2391,23901,11962,11962
68214,665,68214,6822,68214,34146,34146
252980,31,252980,25298,252980,126610,126610
106770,141,106770,10677,106770,53443,53443
44411,531,44411,4442,44411,22230,22230
7376,298,7376,738,7376,3691,3691
356030,847,356030,35603,356030,178190,178190
99203,585,99203,9921,99203,49656,49656
376670,153,376670,37667,376670,188520,188520
63847,428,63847,6385,63847,31961,31961
76529,836,76529,7653,76529,38311,38311
351,226,351,36,351,176,176
259260,540,259260,25926,259260,129760,129760
299210,496,299210,29921,299210,149760,149760
140140,148,140140,14014,140140,70143,70143
300600,87,300600,30060,300600,150450,150450
236550,26,236550,23655,236550,118390,118390
212370,950,212370,21237,212370,106290,106290
191090,730,191090,19109,191090,95646,95646
70322,667,70322,7033,70322,35201,35201
77994,750,77994,7800,77994,39044,39044
173970,482,173970,17397,173970,87077,87077
142600,660,142600,14260,142600,71375,71375
308090,884,308090,30809,308090,154200,154200
372060,795,372060,37206,372060,186210,186210
163080,984,163080,16308,163080,81628,81628
244810,592,244810,24481,244810,122520,122520
164330,249,164330,16433,164330,82251,82251
156890,385,156890,15689,156890,78525,78525
286000,827,286000,28600,286000,143140,143140
270780,322,270780,27078,270780,135520,135520
123780,905,123780,12378,123780,61951,61951
133400,475,133400,13340,133400,66771,66771
73769,788,73769,7377,73769,36929,36929
240680,325,240680,24068,240680,120460,120460
40191,731,40191,4020,40191,20118,20118
343060,910,343060,34306,343060,171700,171700
238650,606,238650,23865,238650,119450,119450
72322,992,72322,7233,72322,36203,36203
185230,87,185230,18523,185230,92709,92709
160870,319,160870,16087,160870,80520,80520
300330,516,300330,30033,300330,150310,150310
190270,492,190270,19027,190270,95235,95235
8066,196,8066,807,8066,4036,4036
54368,927,54368,5437,54368,27213,27213
71749,922,71749,7175,71749,35916,35916
50467,705,50467,5047,50467,25261,25261
374860,494,374860,37486,374860,187610,187610
132900,636,132900,13290,132900,66520,66520
278820,921,278820,27882,278820,139550,139550
224970,709,224970,22497,224970,112600,112600
89805,878,89805,8981,89805,44953,44953
371360,420,371360,37136,371360,185860,185860
147000,558,147000,14700,147000,73577,73577
160530,973,160530,16053,160530,80350,80350
129900,699,129900,12990,129900,65016,65016
150670,400,150670,15067,150670,75412,75412
294850,137,294850,29485,294850,147570,147570
293010,375,293010,29301,293010,146650,146650
238190,895,238190,23819,238190,119210,119210
123230,815,123230,12323,123230,61673,61673
105530,508,105530,10553,105530,52820,52820
304290,61,304290,30429,304290,152290,152290
375060,707,375060,37506,375060,187710,187710
176480,669,176480,17648,176480,88334,88334
321230,226,321230,32123,321230,160780,160780
167690,746,167690,16769,167690,83932,83932
8989,455,8989,899,8989,4497,4497
110770,313,110770,11077,110770,55447,55447
258150,457,258150,25815,258150,129200,129200
116820,291,116820,11682,116820,58472,58472
222400,609,222400,22240,222400,111310,111310
159580,275,159580,15958,159580,79873,79873
193060,993,193060,19306,193060,96633,96633
68270,766,68270,6827,68270,34174,34174
102690,578,102690,10269,102690,51400,51400
280360,321,280360,28036,280360,140320,140320
54683,447,54683,5469,54683,27371,27371
227800,888,227800,22780,227800,114020,114020
288160,902,288160,28816,288160,144220,144220
302110,523,302110,30211,302110,151210,151210
271030,579,271030,27103,271030,135650,135650
149100,852,149100,14910,149100,74627,74627
231110,849,231110,23111,231110,115670,115670
155110,411,155110,15511,155110,77636,77636
278560,233,278560,27856,278560,139420,139420
352650,972,352650,35265,352650,176500,176500
48890,892,48890,4889,48890,24472,24472
178000,590,178000,17800,178000,89095,89095
152610,448,152610,15261,152610,76384,76384
320920,930,320920,32092,320920,160620,160620
205290,226,205290,20529,205290,102750,102750
209120,328,209120,20912,209120,104670,104670
174330,119,174330,17433,174330,87260,87260
241720,750,241720,24172,241720,120980,120980
150410,622,150410,15041,150410,75286,75286
349160,460,349160,34916,349160,174750,174750
87886,105,87886,8789,87886,43993,43993
165730,970,165730,16573,165730,82956,82956
7246,826,7246,725,7246,3625,3625
112860,264,112860,11286,112860,56487,56487
346350,72,346350,34635,346350,173350,173350
245850,449,245850,24585,245850,123040,123040
13791,495,13791,1380,13791,6901,6901
233720,663,233720,23372,233720,116980,116980
149480,270,149480,14948,149480,74819,74819
255900,720,255900,25590,255900,128080,128080
7974,52,7974,798,7974,3989,3989
16111,441,16111,1612,16111,8063,8063
199100,343,199100,19910,199100,99653,99653
250200,803,250200,25020,250200,125220,125220
212630,555,212630,21263,212630,106430,106430
29686,855,29686,2969,29686,14859,14859
361830,708,361830,36183,361830,181090,181090
3285,464,3285,329,3285,1645,1645
250490,529,250490,25049,250490,125370,125370
359970,103,359970,35997,359970,180160,180160
277760,318,277760,27776,277760,139020,139020
177340,26,177340,17734,177340,88762,88762
375530,167,375530,37553,375530,187940,187940
242830,149,242830,24283,242830,121540,121540
79813,813,79813,7982,79813,39954,39954
235690,569,235690,23569,235690,117960,117960
268970,416,268970,26897,268970,134620,134620
144080,331,144080,14408,144080,72116,72116
99829,66,99829,9983,99829,49970,49970
162910,795,162910,16291,162910,81542,81542
186680,887,186680,18668,186680,93438,93438
1855,458,1855,186,1855,930,930
88251,630,88251,8826,88251,44175,44175
261990,198,261990,26199,261990,131130,131130
58450,554,58450,5845,58450,29257,29257
247550,100,247550,24755,247550,123900,123900
73468,815,73468,7347,73468,36778,36778
91587,782,91587,9159,91587,45845,45845
356360,202,356360,35636,356360,178350,178350
223360,933,223360,22336,223360,111790,111790
132600,578,132600,13260,132600,66370,66370
50225,606,50225,5023,50225,25140,25140
334300,665,334300,33430,334300,167320,167320
85912,906,85912,8592,85912,43006,43006
170370,775,170370,17037,170370,85271,85271
192680,374,192680,19268,192680,96445,96445
112770,239,112770,11277,112770,56444,56444
90440,434,90440,9044,90440,45271,45271
86422,216,86422,8643,86422,43260,43260
99664,525,99664,9967,99664,49888,49888
315220,4,315220,31522,315220,157770,157770
179830,92,179830,17983,179830,90008,90008
77203,439,77203,7721,77203,38648,38648
100030,193,100030,10003,100030,50072,50072
108760,171,108760,10876,108760,54438,54438
215170,363,215170,21517,215170,107700,107700
332370,941,332370,33237,332370,166360,166360
36298,147,36298,3630,36298,18169,18169
70097,746,70097,7010,70097,35088,35088
360030,873,360030,36003,360030,180190,180190
34691,651,34691,3470,34691,17366,17366
191960,114,191960,19196,191960,96083,96083
175810,293,175810,17581,175810,87998,87998
84927,849,84927,8493,84927,42512,42512
224930,332,224930,22493,224930,112580,112580
146060,943,146060,14606,146060,73109,73109
331030,352,331030,33103,331030,165690,165690
114750,947,114750,11475,114750,57435,57435
343540,654,343540,34354,343540,171940,171940
182910,935,182910,18291,182910,91553,91553
205290,704,205290,20529,205290,102750,102750
366710,914,366710,36671,366710,183530,183530
379280,133,379280,37928,379280,189820,189820
41568,421,41568,4157,41568,20806,20806
52874,874,52874,5288,52874,26465,26465
4093,975,4093,410,4093,2050,2050
116580,428,116580,11658,116580,58352,58352
192610,89,192610,19261,192610,96406,96406
109300,765,109300,10930,109300,54709,54709
285820,418,285820,28582,285820,143050,143050
115010,930,115010,11501,115010,57565,57565
291800,976,291800,29180,291800,146050,146050
95448,332,95448,9545,95448,47777,47777
11377,923,11377,1138,11377,5693,5693
84804,328,84804,8481,84804,42451,42451
38866,778,38866,3887,38866,19455,19455
285140,772,285140,28514,285140,142710,142710
107900,122,107900,10790,107900,54008,54008
173680,731,173680,17368,173680,86932,86932
267960,956,267960,26796,267960,134120,134120
32100,778,32100,3210,32100,16067,16067
188930,685,188930,18893,188930,94565,94565
325920,656,325920,32592,325920,163120,163120
284080,985,284080,28408,284080,142180,142180
330960,855,330960,33096,330960,165650,165650
317970,512,317970,31797,317970,159150,159150
322440,817,322440,32244,322440,161380,161380
180570,709,180570,18057,180570,90380,90380
280660,427,280660,28066,280660,140470,140470
293740,888,293740,29374,293740,147010,147010
150080,185,150080,15008,150080,75119,75119
84319,924,84319,8432,84319,42209,42209
123650,818,123650,12365,123650,61887,61887
99052,325,99052,9906,99052,49581,49581
377690,667,377690,37769,377690,189030,189030
253200,226,253200,25320,253200,126720,126720
211150,876,211150,21115,211150,105680,105680
